start,end,shop,pos,equipment,reason,job,duration,note
2022-01-28 08:30:00,2022-01-28 09:45:00,ЦЛП R250,250,Многопильный станок HewSaw CRS 250,,демонтаж,1.25,замена первого электродвигателя электродвигателей подъема постова
2022-01-29 13:00:00,2022-01-29 15:00:00,ЛСБ,7,"Транспортёр цепной, подачи брёвен 1",,установка,2.0,траверс
2022-01-29 13:00:00,2022-01-29 15:00:00,ЛСБ,7,"Транспортёр цепной, подачи брёвен 1",,сварочные работы,2.0,работы (15шт)
2022-01-30 08:30:00,2022-01-30 08:55:00,ЛСБ,9,"Транспортёр цепной, подачи брёвен 2",,сварочные работы,0.42,работы
2022-02-01 08:10:00,2022-02-01 08:20:00,ЦСС,5,Разобщитель досок (подъёмная горка) 1,,выравнивание,0.17,тяговой цепи (несоосность по толкателям доски)
2022-02-02 09:30:00,2022-02-02 09:45:00,ЦСС,11,Транспортёр цепной отвода доски в накопители,,сход,0.25,направляющего ролика
2022-02-03 19:00:00,2022-02-03 19:30:00,ЛСБ,2,Питатель с механизмом сброса 1,,замена звена,0.5,приводной цепи
2022-02-04 09:10:00,2022-02-04 09:50:00,ЦСС,24,Станок круглопильный Ц6-2М1,,замена,0.67,во время работы цеха подшипников
2022-02-05 08:15:00,2022-02-05 14:30:00,ЦЛП R250,870,Собирательные ленты,,замена,6.25,во время технологического простоя лент (4шт.)
2022-02-06 08:30:00,2022-02-06 08:50:00,ЦСС,11,Транспортёр цепной отвода доски в накопители,,замена,0.33,пневмошланга
2022-02-07 10:00:00,2022-02-07 10:20:00,ЦСС,2,"Лифт-подъёмник, порядный разделитель пакетов",,регулировка,0.33,натяжения цепей
2022-02-09 08:30:00,2022-02-09 09:10:00,ЛСБ,2,Питатель с механизмом сброса 1,,сварочные работы,0.67,работы
2022-02-10 10:25:00,2022-02-10 11:05:00,ЛСБ,7,"Транспортёр цепной, подачи брёвен 1",,сварочные работы,0.67,работы
2022-02-11 10:15:00,2022-02-11 10:45:00,,,Стол перегрузочный СПК,,замена,0.5,резьбы крепления захвата контейнера
2022-02-11 10:15:00,2022-02-11 10:45:00,,,Стол перегрузочный СПК,,замена,0.5,захвата
2022-02-12 08:15:00,2022-02-12 08:30:00,ЦСС,13,Транспортёр цепной отвода доски от накопителей 2,,замена звена,0.25,соединительной муфты
2022-02-13 09:45:00,2022-02-13 10:00:00,ЦЛП R250,600,Подъемный цепной конвейер,,выравнивание,0.25,звеньев тяговой цепи
2022-02-14 09:30:00,2022-02-14 09:45:00,ЦЛП R250,700,Конвейеры для определения качества «Suomu»,,выравнивание,0.25,скользящей напраавляющей
2022-02-15 08:30:00,2022-02-15 20:00:00,ЦТГ 2,150,Дисковое сито,,замена,11.5,2-х приводных звездочек
2022-02-15 08:30:00,2022-02-15 20:00:00,ЦТГ 2,150,Дисковое сито,,замена,11.5,6-ти приводных цепей
2022-02-16 09:00:00,2022-02-16 09:20:00,ЦЛП R250,230,Лесопильный агрегат HewSaw R250SE,,установка,0.33,во время технологического простоя нижней направляющей заготовки
2022-02-17 13:30:00,2022-02-17 15:00:00,ЦЛП R250,230,Лесопильный агрегат HewSaw R250SE,,восстановление,1.5,во время технологического простоя трубок системы смазки
2022-02-18 13:10:00,2022-02-18 16:20:00,ЛСБ,12,Лесотранспортёр с двусторонней сброской 2,,сварочные работы,3.17,работы стойки
2022-02-19 08:20:00,2022-02-19 10:30:00,ЛСБ,3,"Транспортёр отходов цепной, скребковый 1",,замена звена,2.17,тяговых цепей
2022-02-20 08:00:00,2022-02-20 09:00:00,ЛСБ,11,Лесотранспортёр с двусторонней сброской 1,,замена,1.0,подшипниковой опоры приводного вала
2022-02-21 08:30:00,2022-02-21 08:45:00,ЦЛП R250,,компрессор Kaeser ASD 47 T,,продувка,0.25,компрессора
2022-02-22 08:10:00,2022-02-22 09:30:00,ЛСБ,7,"Транспортёр цепной, подачи брёвен 1",,замена звена,1.33,тягвой цепи
2022-02-22 08:10:00,2022-02-22 09:30:00,ЛСБ,7,"Транспортёр цепной, подачи брёвен 1",,наваривание,1.33,6-ти траверс
2022-02-23 21:20:00,2022-02-23 21:40:00,ЦЛП R250,880,Штабеле-формирующее устройство,,замена,0.33,болта крепления упора ряда доски
2022-02-24 08:00:00,2022-02-24 13:00:00,ЦЛП R250,230,Лесопильный агрегат HewSaw R250SE,,установка,5.0,во время технологического простоя болтов крепления делительных пластин
2022-02-25 09:30:00,2022-02-25 10:00:00,ЛСБ,4,Грузовой стол 2,,замена звена,0.5,тяговой цепи
2022-02-27 10:50:00,2022-02-27 11:50:00,ЛСБ,12,Лесотранспортёр с двусторонней сброской 2,,сварочные работы,1.0,работы
2022-02-28 10:20:00,2022-02-28 10:40:00,ЛСБ,10,Транспортер ленточный подачи бревен,,натяжка,0.33,приводной цепи
2022-03-01 09:00:00,2022-03-01 19:10:00,ЦСС,2,"Лифт-подъёмник, порядный разделитель пакетов",,регулировка,10.17,во время технологического простоя уровня вил
2022-03-02 08:20:00,2022-03-02 09:00:00,ЛСБ,8,"Транспортёр отходов ленточный, отводящий",,демонтаж,0.67,ленточного транспортера
2022-03-03 13:20:00,2022-03-03 14:20:00,ЛСБ,8,"Транспортёр отходов ленточный, отводящий",,установка,1.0,ленты
2022-03-04 09:50:00,2022-03-04 10:00:00,ЦСС,18,Пакета-формирующая машина,,сварочные работы,0.17,работы
2022-03-05 09:00:00,2022-03-05 10:00:00,ЦТГ 2,40,Топка,,замена,1.0,подшипниковой опоры шнека золоудаления
2022-03-06 15:05:00,2022-03-06 15:35:00,ЦЛП R250,480,Скребковый конвейер,,сварочные работы,0.5,работы
2022-03-06 15:05:00,2022-03-06 15:35:00,ЦЛП R250,480,Скребковый конвейер,,замена звена,0.5,тяговой цепи
2022-03-08 09:00:00,2022-03-08 09:20:00,ЦЛП R250,610,Конвейер с поворачивающимися катками вместе с движущимся ленточным упором,,замена,0.33,приводного ремня
2022-03-09 13:20:00,2022-03-09 13:40:00,ЦЛП R250,1070,Автомат упаковки (обвязки) с установкой брусков под пакет,,замена,0.33,скользящей направляющей подачи бруска
2022-03-10 14:00:00,2022-03-10 14:30:00,,,Стол перегрузочный СПК,,установка,0.5,защитной панели захвата контейнера
2022-03-11 08:30:00,2022-03-11 08:50:00,ЛСБ,2,Питатель с механизмом сброса 1,,замена звена,0.33,тяговой цепи
2022-03-12 11:00:00,2022-03-12 11:40:00,ЦСС,12,Транспортёр цепной отвода досок от накопителей 1,,замена звена,0.67,тяговой цепи
2022-03-13 08:10:00,2022-03-13 11:30:00,ЦЛП R250,410,Скребковый конвейер,,укорачивание,3.33,во время технологического простоя тяговых цепей
2022-03-14 08:00:00,2022-03-14 08:30:00,ЦЛП R250,410,Скребковый конвейер,,регулировка,0.5,тяговой цепи
2022-03-15 10:00:00,2022-03-15 10:40:00,ЛСБ,3,"Транспортёр отходов цепной, скребковый 1",,установка,0.67,скребка
2022-03-17 08:20:00,2022-03-17 08:55:00,ЛСБ,4,Грузовой стол 2,,замена звена,0.58,тяговой цепи
2022-03-18 18:40:00,2022-03-18 19:20:00,ЦСС,5,Разобщитель досок (подъёмная горка) 1,,выравнивание,0.67,толкателя доски
2022-03-19 10:45:00,2022-03-19 13:45:00,ЛСБ,12,Лесотранспортёр с двусторонней сброской 2,,замена,3.0,направляющей сбрасывателя
2022-03-20 11:50:00,2022-03-20 12:10:00,ЦЛП R250,480,Скребковый конвейер,,замена,0.33,звеньев тяговой цепи (2шт.)
2022-03-20 11:50:00,2022-03-20 12:10:00,ЦЛП R250,480,Скребковый конвейер,,сварочные работы,0.33,работы
2022-03-20 11:50:00,2022-03-20 12:10:00,ЦЛП R250,480,Скребковый конвейер,,натяжка,0.33,тяговых цепей
2022-03-22 14:30:00,2022-03-22 15:00:00,ЛСБ,5,Питатель с механизмом сброса 2,,замена звена,0.5,тяговой цепи
2022-03-23 08:00:00,2022-03-23 09:00:00,ЛСБ,12,Лесотранспортёр с двусторонней сброской 2,,установка,1.0,2-х верхних скользящих направляющих
2022-03-24 08:00:00,2022-03-24 08:15:00,ЦЛП R250,890,Кассеты для прокладок,,замена,0.25,фитинга присоединения пневмотрубки
2022-03-25 14:30:00,2022-03-25 15:35:00,ЛСБ,11,Лесотранспортёр с двусторонней сброской 1,,замена,1.08,болтов крепления скользящих направляющих
2022-03-26 08:40:00,2022-03-26 08:45:00,ЛСБ,5,Питатель с механизмом сброса 2,,сварочные работы,0.08,работы
2022-03-27 09:35:00,2022-03-27 09:50:00,ЛСБ,3,"Транспортёр отходов цепной, скребковый 1",,замена звена,0.25,тяговой цепи
2022-03-28 08:00:00,2022-03-28 20:45:00,ЦЛП R250,610,Конвейер с поворачивающимися катками вместе с движущимся ленточным упором,,замена,12.75,во время технологического простоя приводных ремней
